iter	RMSE
0	0.002446262794
1	0.002359848337
2	0.002297890121
3	0.00225631529
4	0.002229515826
5	0.002209215349
6	0.002196533189
7	0.002182514283
8	0.002173930451
9	0.00216755774
10	0.002163574951
11	0.00215769859
12	0.002152544807
13	0.00214769357
14	0.002143924621
15	0.002139987418
16	0.002136293651
17	0.002133586529
18	0.002130306747
19	0.002126432189
20	0.002124729214
21	0.002121464336
22	0.00211817431
23	0.002116053751
24	0.002113256792
25	0.002111817304
26	0.002109700709
27	0.002107205967
28	0.002104909878
29	0.002103580748
30	0.002101695996
31	0.002100493659
32	0.00209972724
33	0.002098172779
34	0.00209629798
35	0.002094608125
36	0.002093088956
37	0.002092183054
38	0.002089098607
39	0.002087863376
40	0.002086560581
41	0.00208495588
42	0.002083679471
43	0.002081656875
44	0.00207903915
45	0.002077441338
46	0.002076066241
47	0.002074595923
48	0.002073114838
49	0.002070600526
50	0.002068799281
51	0.002066319173
52	0.002064964649
53	0.002062128279
54	0.002059939635
55	0.00205666362
56	0.002054167278
57	0.002050768179
58	0.002050063718
59	0.002047771338
60	0.002045166784
61	0.002043592659
62	0.002041625264
63	0.002040709692
64	0.002038948933
65	0.002036334232
66	0.00203467666
67	0.002032172881
68	0.00203049278
69	0.002028621648
70	0.002025415766
71	0.002023864705
72	0.002020840709
73	0.002019243381
74	0.002017674527
75	0.002016064293
76	0.002014768809
77	0.002012938609
78	0.002010915067
79	0.002008203982
80	0.002006733019
81	0.002005308061
82	0.002004093084
83	0.002002936513
84	0.002001981715
85	0.002001081973
86	0.001999590849
87	0.001997997946
88	0.001996926084
89	0.001995464657
90	0.001994102413
91	0.001992350522
92	0.00199030523
93	0.001988991691
94	0.001987301169
95	0.001986334726
96	0.001984281829
97	0.001982354601
98	0.001980723361
99	0.001979410604
100	0.001977204362
101	0.001975686629
102	0.001974748695
103	0.001973090245
104	0.001972189489
105	0.001971085705
106	0.001969029202
107	0.001968302481
108	0.001966991335
109	0.001964442655
110	0.001962919218
111	0.001961196726
112	0.001960674066
113	0.001959588986
114	0.00195801113
115	0.001957082809
116	0.001955837097
117	0.00195394428
118	0.001952715249
119	0.001951232839
120	0.0019497508
121	0.001947987139
122	0.001946880814
123	0.001945648109
124	0.001944213496
125	0.00194261655
126	0.001941633157
127	0.001940223328
128	0.001940020071
129	0.001938933076
130	0.001937625179
131	0.001935595326
132	0.001934728975
133	0.001933915008
134	0.001932104201
135	0.001930903784
136	0.001929229398
137	0.001927672141
138	0.00192689484
139	0.001925373274
140	0.001923923571
141	0.001921900172
142	0.001920163714
143	0.001919028602
144	0.001918589609
145	0.001917826366
146	0.001916540026
147	0.001915671085
148	0.001914291068
149	0.001912262567
150	0.001910784595
151	0.001909241159
152	0.001908558764
153	0.001906415818
154	0.001905413444
155	0.001903537096
156	0.001902659863
157	0.001900942656
158	0.001899500644
159	0.001898014451
160	0.001896862395
161	0.001895664785
162	0.001894447369
163	0.001893424694
164	0.001893388831
165	0.001892208665
166	0.001890609504
167	0.00188959926
168	0.001888395407
169	0.001887427755
170	0.001886108171
171	0.001885042936
172	0.001883488
173	0.001882584806
174	0.001880549411
175	0.001879669783
176	0.001878919471
177	0.001878146743
178	0.001876879362
179	0.001875936773
180	0.001874368891
181	0.001873241039
182	0.001872294086
183	0.001870999307
184	0.001869514039
185	0.001868861663
186	0.001867316816
187	0.001866369318
188	0.001865025818
189	0.0018635146
190	0.001862741995
191	0.001862105754
192	0.001860688654
193	0.001859900165
194	0.001859180731
195	0.001857924148
196	0.001856379107
197	0.001855566534
198	0.001854949921
199	0.001854107713
