iter	RMSE
0	0.01224249912
1	0.0106015843
2	0.00942696001
3	0.008685675516
4	0.008159055453
5	0.007799778293
6	0.007585696217
7	0.007445917025
8	0.007364071404
9	0.007306008541
10	0.00726086294
11	0.007239957323
12	0.007216867342
13	0.007199747236
14	0.007185391979
15	0.007175636057
16	0.007171229209
17	0.007162231458
18	0.007158143288
19	0.007150951708
20	0.007148709109
21	0.007143998446
22	0.00714139125
23	0.00713756763
24	0.007135502658
25	0.0071317011
26	0.007129339381
27	0.007127285952
28	0.007124667921
29	0.007121309848
30	0.007118179919
31	0.007114196699
32	0.007112691541
33	0.007108578271
34	0.007105930448
35	0.007102700858
36	0.007098000488
37	0.007094743482
38	0.00709053286
39	0.007086793079
40	0.00708240977
41	0.007080548894
42	0.007077340406
43	0.007073832179
44	0.007067261675
45	0.007061925132
46	0.007058431182
47	0.007055702233
48	0.007051271203
49	0.00704599328
50	0.007041993472
51	0.007035890734
52	0.007033368498
53	0.007028946281
54	0.00702634088
55	0.007016104106
56	0.007013384127
57	0.007010771543
58	0.007004874413
59	0.007003144994
60	0.007001488748
61	0.006996235531
62	0.00699420925
63	0.006986984046
64	0.006986011042
65	0.006985223647
66	0.006979133496
67	0.006974443831
68	0.006971781756
69	0.006970424843
70	0.006968447373
71	0.006965109976
72	0.006961153422
73	0.006957343184
74	0.006956390988
75	0.006951368613
76	0.006949648539
77	0.006948668414
78	0.006943743024
79	0.006940497737
80	0.006939913814
81	0.006935079159
82	0.00693409903
83	0.006931061666
84	0.006927563822
85	0.006925376235
86	0.006922873849
87	0.006919886796
88	0.006917007168
89	0.006915232064
90	0.006913366915
91	0.006908176757
92	0.006907151153
93	0.006904300237
94	0.006900349052
95	0.00689926316
96	0.006896337117
97	0.006894452735
98	0.006892444659
99	0.006892052022
