iter	RMSE
0	0.002460147647
1	0.00237703791
2	0.002309760533
3	0.002269170588
4	0.00223936932
5	0.0022174638
6	0.002202353086
7	0.00219006563
8	0.002181737014
9	0.002172645275
10	0.002166299163
11	0.002161346522
12	0.002156198107
13	0.002152680429
14	0.002149994335
15	0.002147719352
16	0.002144581045
17	0.002142693075
18	0.002140624202
19	0.002138621886
20	0.002135157259
21	0.002133045373
22	0.002131444286
23	0.00212986789
24	0.002128340208
25	0.002125787963
26	0.002124827126
27	0.002122514014
28	0.002121399731
29	0.002119550794
30	0.002118557035
31	0.002116729759
32	0.002115961906
33	0.002114961835
34	0.00211296121
35	0.002111423645
36	0.002110356355
37	0.002109094263
38	0.002107952238
39	0.002105735957
40	0.002104313648
41	0.002103293386
42	0.002102097826
43	0.002101016726
44	0.002098733306
45	0.002097138187
46	0.00209606203
47	0.00209439458
48	0.002091643538
49	0.002090797776
50	0.002089163691
51	0.002087917209
52	0.002086177431
53	0.002084677134
54	0.002083280152
55	0.00208134507
56	0.002079699443
57	0.002078015596
58	0.002076196295
59	0.00207482507
60	0.002074287053
61	0.0020724072
62	0.002071075036
63	0.002069844864
64	0.002067862095
65	0.002067461627
66	0.002065482825
67	0.002063904319
68	0.002062508846
69	0.002060737724
70	0.002058838412
71	0.002057772384
72	0.002056624659
73	0.002055750551
74	0.002054445085
75	0.002052370614
76	0.002050663375
77	0.00204894055
78	0.002047552523
79	0.002045757948
80	0.002044544629
81	0.002043374321
82	0.002042219845
83	0.002040971714
84	0.002039289769
85	0.002038171626
86	0.002036321502
87	0.002035293405
88	0.002034156915
89	0.002032624419
90	0.002031386569
91	0.002030845727
92	0.002029609
93	0.002028667017
94	0.00202734546
95	0.002026518984
96	0.002024762222
97	0.002024167447
98	0.002023296674
99	0.002022475705
100	0.002021193961
101	0.002019343623
102	0.002018186602
103	0.002016939585
104	0.002015365758
105	0.002013476913
106	0.002011552108
107	0.002010541441
108	0.002009311416
109	0.002008628149
110	0.002006954872
111	0.002004985977
112	0.002003700611
113	0.002002164108
114	0.002000760402
115	0.001998576376
116	0.001997859237
117	0.001996995311
118	0.001996302823
119	0.001994751156
120	0.001992988362
121	0.0019921102
122	0.001991585492
123	0.001990541255
124	0.001989478719
125	0.001987980983
126	0.001987538064
127	0.001986758689
128	0.001986118028
129	0.001985155659
130	0.001984099658
131	0.001982550583
132	0.001980941003
133	0.001980002499
134	0.001979553776
135	0.001978692123
136	0.001977515256
137	0.001976180637
138	0.001975272134
139	0.001974449454
140	0.00197369817
141	0.001972187802
142	0.001971022123
143	0.001970985816
144	0.001969957748
145	0.001969228121
146	0.001968644647
147	0.001968133267
148	0.001966872692
149	0.001966312159
150	0.001965856533
151	0.001964910884
152	0.001963335533
153	0.001962091032
154	0.001960579733
155	0.001960056229
156	0.001958791188
157	0.001958479378
158	0.001957416041
159	0.001956464505
160	0.001955565848
161	0.001954718663
162	0.001954339313
163	0.001953707473
164	0.001953172493
165	0.001951649576
166	0.00195088115
167	0.001949629766
168	0.001948558122
169	0.001947029139
170	0.001946158759
171	0.001945239542
172	0.001944210543
173	0.001942133249
174	0.001941576724
175	0.001940559197
176	0.001939490544
177	0.001938299234
178	0.001937919714
179	0.001936752868
180	0.001936100374
181	0.001935451032
182	0.001934241791
183	0.001933530422
184	0.001932526782
185	0.001931090757
186	0.001930112528
187	0.001929405309
188	0.001928247525
189	0.001926661922
190	0.001925456942
191	0.001924486067
192	0.001924209287
193	0.001923220974
194	0.001922497832
195	0.00192152626
196	0.001920936169
197	0.001920069964
198	0.00191921076
199	0.001918245607
